contrast_id,parent_id,representative_pattern_id,name,city,centroid_lon,centroid_lat,geographic_stratum,agreement,baseline_agreement,delta,effective_k,boundary_tie_count
geometry:number_band:B1,NewTaipei:16728,NewTaipei:16728:157830:0:2bd5b6cfc09a2729,940,NewTaipei,121.406718943,24.9565513932,NewTaipei:geo00,0.8,0.7,0.1,10,1
geometry:number_band:B1,NewTaipei:16730,NewTaipei:16730:157832:0:d188877f20221c67,822,NewTaipei,121.409177428,25.0856120407,NewTaipei:geo01,0.3,0.1,0.2,10,1
geometry:number_band:B1,NewTaipei:16731,NewTaipei:16731:157836:0:d7ebe14cadb593a4,817,NewTaipei,121.627669469,25.0619166309,NewTaipei:geo05,0.2,0.2,0,10,1
geometry:number_band:B1,NewTaipei:16733,NewTaipei:16733:157838:0:c28e6655bf0d1c6d,890,NewTaipei,121.649148121,25.0817660166,NewTaipei:geo05,0.2,0.1,0.1,10,1
geometry:number_band:B1,NewTaipei:16734,NewTaipei:16734:157839:0:4e0656b89ca7b7ef,846,NewTaipei,121.787404452,25.0757928054,NewTaipei:geo06,0.4,0.3,0.1,10,1
geometry:number_band:B1,NewTaipei:16739,NewTaipei:16739:157844:0:a1fcefec2b339e59,789,NewTaipei,121.698656447,25.1525327062,NewTaipei:geo05,0.7,0.7,0,10,1
geometry:number_band:B1,NewTaipei:16740,NewTaipei:16740:157845:0:e2a89f06ccbd79b6,790,NewTaipei,121.684767663,25.1782213332,NewTaipei:geo05,0.7,0.6,0.1,10,1
geometry:number_band:B1,NewTaipei:16757,NewTaipei:16757:157872:0:5d19dd42a9fcf331,795往十分寮(台灣好行-木柵平溪線),NewTaipei,121.670127315,25.012665419,NewTaipei:geo05,0.2,0.2,0,10,1
geometry:number_band:B1,NewTaipei:16758,NewTaipei:16758:157873:0:b51eda0e8993fecb,795往平溪(台灣好行-木柵平溪線),NewTaipei,121.647288561,25.0076841671,NewTaipei:geo05,0.2,0.2,0,10,1
geometry:number_band:B1,NewTaipei:16759,NewTaipei:16759:157876:0:2525ece79a50541a,943,NewTaipei,121.484409634,24.9874171591,NewTaipei:geo04,0.7,0.3,0.4,10,1
geometry:number_band:B1,NewTaipei:16767,NewTaipei:16767:157894:0:869e1d6432a9cfbf,594,NewTaipei,121.448883246,25.1729575873,NewTaipei:geo03,0.2,0.2,0,10,1
geometry:number_band:B1,NewTaipei:16768,NewTaipei:16768:158972:1:5a10b9afb1586c74,595,NewTaipei,121.438509421,25.1878272812,NewTaipei:geo03,0.2,0.2,0,10,1
geometry:number_band:B1,NewTaipei:16772,NewTaipei:16772:157899:0:e012b5d340d834f8,593,NewTaipei,121.430417758,25.17768516,NewTaipei:geo03,0.1,0.2,-0.1,10,1
geometry:number_band:B1,NewTaipei:16845,NewTaipei:16845:157972:0:7f5b80fe17652518,578,NewTaipei,121.464963297,25.0573091476,NewTaipei:geo02,0.4,0.3,0.1,10,1
geometry:number_band:B1,NewTaipei:16847,NewTaipei:16847:157974:0:1b12b26b395a06ec,579,NewTaipei,121.460455575,25.0557538238,NewTaipei:geo02,0.3,0.2,0.1,10,1
geometry:number_band:B1,NewTaipei:16849,NewTaipei:16849:157976:0:e8ee3a3bf2504e79,580,NewTaipei,121.447197138,25.0999274441,NewTaipei:geo01,0.2,0.2,0,10,1
geometry:number_band:B1,NewTaipei:16851,NewTaipei:16851:157978:1:634b558eec492a94,581,NewTaipei,121.443200114,25.0904816828,NewTaipei:geo01,0.2,0.2,0,10,1
geometry:number_band:B1,NewTaipei:16855,NewTaipei:16855:157982:0:7a493045e71d8106,582,NewTaipei,121.469690967,25.0608654501,NewTaipei:geo02,0.5,0.3,0.2,10,1
geometry:number_band:B1,NewTaipei:16897,NewTaipei:16897:158024:0:f257f012e606908a,570,NewTaipei,121.454505947,24.968398934,NewTaipei:geo00,0.5,0.4,0.1,10,1
geometry:number_band:B1,NewTaipei:16898,NewTaipei:16898:158025:0:719323739f0f0e1d,571,NewTaipei,121.429205253,24.9536993421,NewTaipei:geo00,0.5,0.1,0.4,10,1
geometry:number_band:B1,NewTaipei:16899,NewTaipei:16899:158026:0:6aaca3c066ba9bf6,572,NewTaipei,121.452643608,24.9753422831,NewTaipei:geo00,0.5,0.4,0.1,10,1
geometry:number_band:B1,NewTaipei:16900,NewTaipei:16900:158027:0:75bdb578e34981ab,573,NewTaipei,121.446007064,24.9765741505,NewTaipei:geo00,0.5,0.4,0.1,10,1
geometry:number_band:B1,NewTaipei:16901,NewTaipei:16901:158028:0:3915abd476786d38,574,NewTaipei,121.444719283,24.9755170155,NewTaipei:geo00,0.5,0.4,0.1,10,1
geometry:number_band:B1,NewTaipei:16902,NewTaipei:16902:158029:0:fd6c9a4073ed6ef5,575,NewTaipei,121.443900989,24.9586632177,NewTaipei:geo00,0.6,0.5,0.1,10,1
geometry:number_band:B1,NewTaipei:16930,NewTaipei:16930:159897:0:2f42933f6e9c75bb,592,NewTaipei,121.548524128,24.974132451,NewTaipei:geo04,0.1,0.1,0,10,1
geometry:number_band:B1,NewTaipei:16997,NewTaipei:16997:159015:0:1b103e7f3feb4394,586,NewTaipei,121.665695968,25.0732497868,NewTaipei:geo05,0.2,0.3,-0.1,10,1
geometry:number_band:B1,NewTaipei:17001,NewTaipei:17001:158128:1:b228eec7aea34a38,587,NewTaipei,121.647765317,25.0859092814,NewTaipei:geo05,0.2,0.3,-0.1,10,1
geometry:number_band:B1,NewTaipei:17009,NewTaipei:17009:158136:0:2b69506f1f31ff77,589,NewTaipei,121.661422836,25.0667461582,NewTaipei:geo05,0.1,0.3,-0.2,10,1
geometry:number_band:B1,NewTaipei:17015,NewTaipei:17015:158142:0:950277e9ef250b03,677副,NewTaipei,121.62018952,25.0736802056,NewTaipei:geo05,0.4,0.4,0,10,1
geometry:number_band:B1,NewTaipei:17016,NewTaipei:17016:158143:0:2d12308191578cb5,590,NewTaipei,121.626403803,25.0691714422,NewTaipei:geo05,0.1,0.1,0,10,1
geometry:number_band:B1,NewTaipei:17017,NewTaipei:17017:158144:0:25141757b272793c,591,NewTaipei,121.618720782,25.0653678369,NewTaipei:geo05,0.1,0.1,0,10,1
geometry:number_band:B1,NewTaipei:17292,NewTaipei:17292:158421:0:13623d0f7a12e819,945,NewTaipei,121.437290996,25.0699762698,NewTaipei:geo02,1,0.8,0.2,10,1
geometry:number_band:B1,NewTaipei:17293,NewTaipei:17293:158422:0:57f592d41cdefa17,946,NewTaipei,121.446121472,25.0717041041,NewTaipei:geo02,1,0.7,0.3,10,1
geometry:number_band:B1,NewTaipei:17294,NewTaipei:17294:158423:0:9f9e65c77e1cc770,946副,NewTaipei,121.449289646,25.0712229105,NewTaipei:geo02,1,0.7,0.3,10,1
geometry:number_band:B1,NewTaipei:17300,NewTaipei:17300:158429:0:4be629c1cce8e07a,624,NewTaipei,121.50952758,24.99397615,NewTaipei:geo04,0.3,0.1,0.2,10,1
geometry:number_band:B1,NewTaipei:17304,NewTaipei:17304:158433:0:c9c01b53c9aaae44,985萬大樹林先導公車,NewTaipei,121.447778895,25.0027873695,NewTaipei:geo00,0,0,0,10,1
geometry:number_band:B1,NewTaipei:17479,NewTaipei:17479:158635:0:4791b6d7f3b48fb7,290副萬和,NewTaipei,121.53767515,24.9914095889,NewTaipei:geo04,0.3,0.2,0.1,10,1
geometry:number_band:B1,NewTaipei:17482,NewTaipei:17482:158638:0:fef3ca232c133507,666皇帝殿,NewTaipei,121.60525221,24.9981386148,NewTaipei:geo05,0.4,0.4,0,10,1
geometry:number_band:B1,NewTaipei:17483,NewTaipei:17483:158639:0:84e1c285e5b04f89,666烏塗窟,NewTaipei,121.605885873,24.9974792743,NewTaipei:geo05,0.4,0.4,0,10,1
geometry:number_band:B1,NewTaipei:17500,NewTaipei:17500:158663:0:f4890e1d3a72d885,790漁港,NewTaipei,121.685816601,25.1788161008,NewTaipei:geo05,0.7,0.7,0,10,1
geometry:number_band:B1,NewTaipei:17501,NewTaipei:17501:158664:0:5707de8c2e4de411,788海科館,NewTaipei,121.797523075,25.1231782636,NewTaipei:geo06,0.4,0.4,0,10,1
geometry:number_band:B1,NewTaipei:17513,NewTaipei:17513:158679:0:de9cc03e7cbd8d6b,583,NewTaipei,121.452023847,25.1013784588,NewTaipei:geo01,0.5,0.2,0.3,10,1
geometry:number_band:B1,NewTaipei:17515,NewTaipei:17515:158683:0:9ddb1089494cc688,778,NewTaipei,121.377750879,24.919548904,NewTaipei:geo00,0.1,0.1,0,10,1
geometry:number_band:B1,NewTaipei:17517,NewTaipei:17517:158685:0:428f2c2a8856e970,99,NewTaipei,121.451169404,25.0268788894,NewTaipei:geo02,0,0,0,10,1
geometry:number_band:B1,NewTaipei:17518,NewTaipei:17518:158686:0:38d0a14694f1227b,845,NewTaipei,121.4434211,25.0305058444,NewTaipei:geo02,0.4,0.5,-0.1,10,1
geometry:number_band:B1,NewTaipei:17519,NewTaipei:17519:158687:0:77c366a5f25d1e57,916,NewTaipei,121.392988492,24.949307608,NewTaipei:geo00,0.9,0.6,0.3,10,1
geometry:number_band:B1,NewTaipei:17523,NewTaipei:17523:158691:0:4aa538b1f234a280,806,NewTaipei,121.469372681,25.0415597484,NewTaipei:geo02,0.3,0.2,0.1,10,1
geometry:number_band:B1,NewTaipei:17524,NewTaipei:17524:158692:0:2652ea16c1235b68,805,NewTaipei,121.448015445,25.0318353319,NewTaipei:geo02,0.4,0.5,-0.1,10,1
geometry:number_band:B1,NewTaipei:17525,NewTaipei:17525:158693:0:18ceac0bf4365c89,823,NewTaipei,121.634067939,25.056020152,NewTaipei:geo05,0.2,0.2,0,10,1
geometry:number_band:B1,NewTaipei:17526,NewTaipei:17526:159276:0:0f5f9d8b02bb906e,813,NewTaipei,121.455379454,25.0301398653,NewTaipei:geo02,0.3,0.4,-0.1,10,1
geometry:number_band:B1,NewTaipei:17527,NewTaipei:17527:158695:0:33a099285d0a55a6,813區,NewTaipei,121.46023159,25.0240642073,NewTaipei:geo02,0.3,0.3,0,10,1
geometry:number_band:B1,NewTaipei:17528,NewTaipei:17528:158696:0:6f4f6850f3b5d35c,862,NewTaipei,121.592766751,25.2224443351,NewTaipei:geo05,0.7,0.5,0.2,10,1
geometry:number_band:B1,NewTaipei:17530,NewTaipei:17530:159900:1:7938113a526a07c5,716(台灣好行-皇冠北海岸線),NewTaipei,121.553023644,25.2457848293,NewTaipei:geo03,0,0,0,10,1
geometry:number_band:B1,NewTaipei:17532,NewTaipei:17532:159687:0:fb73d03c50f84294,918,NewTaipei,121.484667673,25.0160262057,NewTaipei:geo04,0.7,0.2,0.5,10,1
geometry:number_band:B1,NewTaipei:17534,NewTaipei:17534:158702:0:f15f99db774971a1,933,NewTaipei,121.507345555,25.0159544241,NewTaipei:geo04,0.5,0,0.5,10,1
geometry:number_band:B1,NewTaipei:17536,NewTaipei:17536:158704:0:0bc278af6296b2a9,927,NewTaipei,121.436740469,25.1131505515,NewTaipei:geo01,0.4,0.5,-0.1,10,1
geometry:number_band:B1,NewTaipei:17537,NewTaipei:17537:158705:0:8730d86237e92815,928,NewTaipei,121.432913084,25.1197925355,NewTaipei:geo01,0.4,0.5,-0.1,10,1
geometry:number_band:B1,NewTaipei:17545,NewTaipei:17545:158713:0:8220e01eda29e4ee,927經台北港,NewTaipei,121.432780862,25.1163947057,NewTaipei:geo01,0.4,0.5,-0.1,10,1
geometry:number_band:B1,NewTaipei:17548,NewTaipei:17548:158717:0:34a215b6bafd738d,951,NewTaipei,121.593591315,25.0151719325,NewTaipei:geo05,0.2,0.3,-0.1,10,1
geometry:number_band:B1,NewTaipei:17557,NewTaipei:17557:158727:0:e7ef2024d9080e9d,897,NewTaipei,121.50099021,24.9919996448,NewTaipei:geo04,0.1,0.1,0,10,1
geometry:number_band:B1,NewTaipei:17570,NewTaipei:17570:158740:0:8054f2bac7235b4a,947,NewTaipei,121.453961209,25.1124589089,NewTaipei:geo01,0.3,0.3,0,10,1
geometry:number_band:B1,NewTaipei:17575,NewTaipei:17575:158745:0:b90bb8cd359ddff5,953,NewTaipei,121.644665191,25.1186712793,NewTaipei:geo05,0.3,0.2,0.1,10,1
geometry:number_band:B1,NewTaipei:17576,NewTaipei:17576:158746:0:cd9a5ed27fc4ca4b,952,NewTaipei,121.379882985,25.0497754399,NewTaipei:geo02,0.6,0.4,0.2,10,1
geometry:number_band:B1,NewTaipei:17621,NewTaipei:17621:158793:0:f15950be37be2303,853跳蛙,NewTaipei,121.461319891,25.2171127499,NewTaipei:geo03,1,1,0,10,1
geometry:number_band:B1,NewTaipei:17625,NewTaipei:17625:158801:0:00c75f3a5d23efb6,898,NewTaipei,121.402261289,25.0556841563,NewTaipei:geo02,0.3,0.1,0.2,10,1
geometry:number_band:B1,NewTaipei:17668,NewTaipei:17668:158844:0:9a33b43fe3a4c372,982,NewTaipei,121.48064921,25.0212012015,NewTaipei:geo04,0.7,0.1,0.6,10,1
geometry:number_band:B1,NewTaipei:17672,NewTaipei:17672:158850:0:c7265d377259e73b,577,NewTaipei,121.465382228,25.0038267585,NewTaipei:geo04,0.2,0.1,0.1,10,1
geometry:number_band:B1,NewTaipei:17679,NewTaipei:17679:158858:0:432e4e5132cf539f,982區,NewTaipei,121.457319736,25.0508939301,NewTaipei:geo02,0.6,0.3,0.3,10,1
geometry:number_band:B1,NewTaipei:17680,NewTaipei:17680:158859:0:f2363858c44c4db6,982直達,NewTaipei,121.487918922,25.0125675282,NewTaipei:geo04,0.6,0.2,0.4,10,1
geometry:number_band:B1,NewTaipei:17682,NewTaipei:17682:158861:1:44f017557a30ecdd,596,NewTaipei,121.440867471,24.9962847832,NewTaipei:geo00,0.1,0.1,0,10,1
geometry:number_band:B1,NewTaipei:17683,NewTaipei:17683:158862:0:06db35b677373666,585,NewTaipei,121.449201762,25.002797034,NewTaipei:geo00,0.2,0.2,0,10,1
geometry:number_band:B1,NewTaipei:17687,NewTaipei:17687:158865:0:ae32325f06bbefd8,982直達新埔線,NewTaipei,121.458101404,25.0445104031,NewTaipei:geo02,0.4,0.3,0.1,10,1
geometry:number_band:B1,NewTaipei:17692,NewTaipei:17692:158874:0:e342ebda014ef410,791繞貢寮,NewTaipei,121.853446873,25.0992200091,NewTaipei:geo06,0.5,0.2,0.3,10,1
geometry:number_band:B1,NewTaipei:17696,NewTaipei:17696:158879:0:eb2eed50a34f393e,849屈尺社區,NewTaipei,121.541905427,24.9496959806,NewTaipei:geo04,0.1,0.4,-0.3,10,1
geometry:number_band:B1,NewTaipei:17706,NewTaipei:17706:158889:0:721b4bdd8be1937b,897區,NewTaipei,121.513934988,24.9774744564,NewTaipei:geo04,0.4,0.1,0.3,10,1
geometry:number_band:B1,NewTaipei:17717,NewTaipei:17717:158900:0:a558560032960c4a,932繞國家教育研究院,NewTaipei,121.409564959,24.963785278,NewTaipei:geo00,0.7,0.6,0.1,10,1
geometry:number_band:B1,NewTaipei:17718,NewTaipei:17718:158901:0:078a76699f0b23be,791經貢寮區衛生,NewTaipei,121.84742755,25.1077501972,NewTaipei:geo06,0.5,0.2,0.3,10,1
geometry:number_band:B1,NewTaipei:17719,NewTaipei:17719:158902:0:7204b4af80012f21,786區,NewTaipei,121.407183385,25.0632097747,NewTaipei:geo02,0.1,0.1,0,10,1
geometry:number_band:B1,NewTaipei:17720,NewTaipei:17720:158908:0:a1a8bbbbfc4c88f7,939跳蛙,NewTaipei,121.483503828,24.9835462249,NewTaipei:geo04,0.7,0.3,0.4,10,1
geometry:number_band:B1,NewTaipei:17775,NewTaipei:17775:159119:0:2ea87fc2055285f0,908延,NewTaipei,121.426923028,24.962989611,NewTaipei:geo00,0.9,0.5,0.4,10,1
geometry:number_band:B1,NewTaipei:17789,NewTaipei:17789:159134:0:50c89798391f3220,960,NewTaipei,121.448018047,25.0455266836,NewTaipei:geo02,0.4,0.3,0.1,10,1
geometry:number_band:B1,NewTaipei:17790,NewTaipei:17790:159135:0:71f1be375705d87e,958,NewTaipei,121.464748145,25.061759139,NewTaipei:geo02,0.4,0.4,0,10,1
geometry:number_band:B1,NewTaipei:17791,NewTaipei:17791:159136:0:98fc4a7862b1880a,959,NewTaipei,121.4622868,25.0582734365,NewTaipei:geo02,0.4,0.4,0,10,1
geometry:number_band:B1,NewTaipei:17802,NewTaipei:17802:159147:0:6d9795d0c497560a,854,NewTaipei,121.369619743,25.0692134112,NewTaipei:geo01,0.3,0.3,0,10,1
geometry:number_band:B1,NewTaipei:17806,NewTaipei:17806:159151:0:4c292ec1cde25656,899,NewTaipei,121.444793062,25.0779611336,NewTaipei:geo02,0.1,0.1,0,10,1
geometry:number_band:B1,NewTaipei:17824,NewTaipei:17824:159184:0:1cddea3f69e2dd41,886區,NewTaipei,121.83623154,25.120989318,NewTaipei:geo06,0.6,0.5,0.1,10,1
geometry:number_band:B1,NewTaipei:17838,NewTaipei:17838:159212:0:8fbb0f95701772f8,894,NewTaipei,121.436645446,25.1857955434,NewTaipei:geo03,0.7,0.6,0.1,10,1
geometry:number_band:B1,NewTaipei:17845,NewTaipei:17845:159218:0:ef1219db1e169af9,953區,NewTaipei,121.647778937,25.1220018383,NewTaipei:geo05,0.3,0.2,0.1,10,1
geometry:number_band:B1,NewTaipei:17865,NewTaipei:17865:159263:1:54735fb24ebbe4ab,789區,NewTaipei,121.702565756,25.1536019861,NewTaipei:geo05,0.7,0.7,0,10,1
geometry:number_band:B1,NewTaipei:17868,NewTaipei:17868:159290:0:fe07f4ac065d4938,638副,NewTaipei,121.431670738,25.0658611709,NewTaipei:geo02,0.2,0,0.2,10,1
geometry:number_band:B1,NewTaipei:17889,NewTaipei:17889:159341:0:33c1b1eee2bbaa32,824,NewTaipei,121.451932947,25.0044143483,NewTaipei:geo00,0.3,0.2,0.1,10,1
geometry:number_band:B1,NewTaipei:17916,NewTaipei:17916:159393:0:06b5e43df843dd27,963,NewTaipei,121.445035872,25.102001407,NewTaipei:geo01,0.5,0.3,0.2,10,1
geometry:number_band:B1,NewTaipei:17923,NewTaipei:17923:158016:1:ebee1259e791eab1,819副,NewTaipei,121.594012162,24.9961282742,NewTaipei:geo05,0.1,0.1,0,10,1
geometry:number_band:B1,NewTaipei:17937,NewTaipei:17937:159432:0:467d70062fae2ea6,965(台灣好行-九份金瓜石線),NewTaipei,121.658843087,25.0750754329,NewTaipei:geo05,0.1,0,0.1,10,1
geometry:number_band:B1,NewTaipei:17942,NewTaipei:17942:159439:0:48c01d2309cef4bc,939副,NewTaipei,121.466666899,24.9795434621,NewTaipei:geo04,0.7,0.4,0.3,10,1
geometry:number_band:B1,NewTaipei:17945,NewTaipei:17945:159443:0:6307a0eb98d82464,712,NewTaipei,121.425571347,25.0029182685,NewTaipei:geo00,0.2,0.1,0.1,10,1
geometry:number_band:B1,NewTaipei:17971,NewTaipei:17971:159548:0:7d578c3c3630ff74,837副,NewTaipei,121.458724616,25.1442745661,NewTaipei:geo01,0.6,0.4,0.2,10,1
geometry:number_band:B1,NewTaipei:17972,NewTaipei:17972:159549:0:ed7c15a2ffd566b9,837區,NewTaipei,121.458129728,25.1525417297,NewTaipei:geo03,0.6,0.5,0.1,10,1
geometry:number_band:B1,NewTaipei:18041,NewTaipei:18041:159674:0:d59aaee02226ad96,576,NewTaipei,121.530374312,24.9721699987,NewTaipei:geo04,0.1,0.1,0,10,1
geometry:number_band:B1,NewTaipei:18098,NewTaipei:18098:159757:0:7682f1ed0d09c3d0,788區,NewTaipei,121.775896287,25.1252762545,NewTaipei:geo06,0.6,0.5,0.1,10,1
geometry:number_band:B1,NewTaipei:18118,NewTaipei:18118:159877:0:76a9c343581e717e,966,NewTaipei,121.429401253,25.0700420623,NewTaipei:geo02,1,0.9,0.1,10,1
geometry:number_band:B1,NewTaipei:18119,NewTaipei:18119:159907:0:66bb3c7105530e9c,967,NewTaipei,121.445808322,25.0633060093,NewTaipei:geo02,1,0.7,0.3,10,1
geometry:number_band:B1,NewTaipei:18128,NewTaipei:18128:159910:0:4a04f05f7fe19a45,967直,NewTaipei,121.455853704,25.0615496729,NewTaipei:geo02,1,0.6,0.4,10,1
geometry:number_band:B1,NewTaipei:18148,NewTaipei:18148:159977:0:e46ac079f97cb4e8,582經工業區,NewTaipei,121.468858296,25.0619260144,NewTaipei:geo02,0.5,0.3,0.2,10,1
geometry:number_band:B1,NewTaipei:18158,NewTaipei:18158:160007:0:7b331862eee2ca23,115平日,NewTaipei,121.420694921,25.1700439003,NewTaipei:geo03,0.1,0.1,0,10,1
geometry:number_band:B1,NewTaipei:18258,NewTaipei:18258:160167:0:5b12ceedce4510b4,712副,NewTaipei,121.427551108,24.9989944496,NewTaipei:geo00,0.2,0.1,0.1,10,1
geometry:number_band:B1,NewTaipei:18318,NewTaipei:18318:160228:0:b3968d699494f011,918區,NewTaipei,121.45033506,25.0437513823,NewTaipei:geo02,0.6,0.3,0.3,10,1
geometry:number_band:B1,NewTaipei:18558,NewTaipei:18558:160527:0:2d4a5d8b9fab57e8,878區,NewTaipei,121.428699311,25.1445965576,NewTaipei:geo01,0.4,0.4,0,10,1
geometry:number_band:B1,NewTaipei:18728,NewTaipei:18728:160787:0:402ba7bc31098adf,937副,NewTaipei,121.442276949,25.0686915273,NewTaipei:geo02,1,0.8,0.2,10,1
geometry:number_band:B1,NewTaipei:18729,NewTaipei:18729:160788:0:8bbfcf78dfc4b97e,920副,NewTaipei,121.427606043,25.0524851039,NewTaipei:geo02,0.7,0.8,-0.1,10,1
geometry:number_band:B1,NewTaipei:18730,NewTaipei:18730:160789:0:ce83b8049b5ab724,966副,NewTaipei,121.44827895,25.0686328687,NewTaipei:geo02,1,0.7,0.3,10,1
geometry:number_band:B1,NewTaipei:18731,NewTaipei:18731:160793:0:96b5d1e3912f7b08,967副,NewTaipei,121.468292797,25.0663813529,NewTaipei:geo02,1,0.3,0.7,10,1
geometry:number_band:B1,NewTaipei:18738,NewTaipei:18738:160797:0:54c18b4a66dd963d,760,NewTaipei,121.361709789,25.0738910966,NewTaipei:geo01,0.2,0.1,0.1,10,1
geometry:number_band:B1,NewTaipei:18758,NewTaipei:18758:160837:0:317f69520332f63d,936A,NewTaipei,121.426046913,25.0710083034,NewTaipei:geo02,1,0.9,0.1,10,1
geometry:number_band:B1,NewTaipei:18760,NewTaipei:18760:160839:0:56dd2439f8bf8df4,966A,NewTaipei,121.431564742,25.0707547142,NewTaipei:geo02,1,0.9,0.1,10,1
geometry:number_band:B1,NewTaipei:18762,NewTaipei:18762:160841:0:06fd8a4f89cbf2f5,937A,NewTaipei,121.426102042,25.0714671215,NewTaipei:geo02,1,0.9,0.1,10,1
geometry:number_band:B1,NewTaipei:18764,NewTaipei:18764:160843:0:f16a8df5de6c2176,920A,NewTaipei,121.413772607,25.0591256665,NewTaipei:geo02,0.8,0.6,0.2,10,1
geometry:number_band:B1,NewTaipei:19048,NewTaipei:19048:161347:0:ae3e91599658f915,597,NewTaipei,121.463909959,25.0669654355,NewTaipei:geo02,0.5,0.3,0.2,10,1
geometry:number_band:B1,NewTaipei:19208,NewTaipei:19208:161547:0:52d3f0f213637571,791區,NewTaipei,121.776025159,25.1313196059,NewTaipei:geo06,0.7,0.5,0.2,10,1
geometry:number_band:B1,NewTaipei:19228,NewTaipei:19228:161587:0:89b93829204e9431,731,NewTaipei,121.350117139,24.9508540894,NewTaipei:geo00,0.2,0.2,0,10,1
geometry:number_band:B1,NewTaipei:19741,NewTaipei:19741:162446:0:da3b541807f065b0,629區,NewTaipei,121.655705183,25.068147997,NewTaipei:geo05,0.3,0.1,0.2,10,1
geometry:number_band:B1,NewTaipei:19747,NewTaipei:19747:162455:0:40a81dbee223496c,177瑞芳觀光公車,NewTaipei,121.829970789,25.1194439089,NewTaipei:geo06,0.1,0.1,0,10,1
geometry:number_band:B1,NewTaipei:19748,NewTaipei:19748:162457:0:e3e5aeec79112c69,179,NewTaipei,121.835786767,25.1092181055,NewTaipei:geo06,0.1,0.1,0,10,1
geometry:number_band:B1,NewTaipei:19760,NewTaipei:19760:162483:0:83cc4253a759a064,640A,NewTaipei,121.469171272,25.0689154287,NewTaipei:geo02,0.3,0.1,0.2,10,1
geometry:number_band:B1,NewTaipei:19781,NewTaipei:19781:162558:0:8d27e451ffdaa616,989,NewTaipei,121.333152014,25.1330430516,NewTaipei:geo01,0.1,0.4,-0.3,10,1
geometry:number_band:B1,NewTaipei:19782,NewTaipei:19782:162560:0:a8c167835fcde402,990,NewTaipei,121.328126424,25.1271908515,NewTaipei:geo01,0.1,0.4,-0.3,10,1
geometry:number_band:B1,NewTaipei:19783,NewTaipei:19783:162587:1:d67181ca138d2558,988,NewTaipei,121.438952378,25.1131695323,NewTaipei:geo01,0.5,0.5,0,10,1
geometry:number_band:B1,NewTaipei:19784,NewTaipei:19784:162562:0:cca31897f7014ad8,115,NewTaipei,121.421274762,25.1705787061,NewTaipei:geo03,0.1,0.1,0,10,1
geometry:number_band:B1,NewTaipei:5413,NewTaipei:5413:158443:0:8b6da1fc1a004b4e,896,NewTaipei,121.631801359,25.0750666659,NewTaipei:geo05,0.2,0.2,0,10,1
geometry:number_band:B1,NewTaipei:5415,NewTaipei:5415:5415:0:8307e7c866825135,629,NewTaipei,121.632420185,25.0639396395,NewTaipei:geo05,0.3,0.4,-0.1,10,1
geometry:number_band:B1,NewTaipei:5416,NewTaipei:5416:5416:0:775cbee8c0942a7f,678,NewTaipei,121.626400309,25.0584041995,NewTaipei:geo05,0.5,0.4,0.1,10,1
geometry:number_band:B1,Taipei:10132,Taipei:10132:101320:0:24e17ca5b10c60be,234,Taipei,121.468965115,25.0139568873,Taipei:geo00,0.5,0.5,0,10,1
geometry:number_band:B1,Taipei:10181,Taipei:10181:101810:0:d58b4473612674b4,205,Taipei,121.558865766,25.0445582455,Taipei:geo04,0.6,0.4,0.2,10,1
geometry:number_band:B1,Taipei:10221,Taipei:10221:102210:0:d35ada72b6c3c3e4,618,Taipei,121.471099301,25.0508655995,Taipei:geo00,0.4,0.3,0.1,10,1
geometry:number_band:B1,Taipei:10262,Taipei:10262:102620:0:2a66819b15e37157,2,Taipei,121.502890332,25.0801243263,Taipei:geo01,0.2,0,0.2,10,1
geometry:number_band:B1,Taipei:10263,Taipei:10263:102630:0:d05146402a55bf9b,536,Taipei,121.510829596,25.109772511,Taipei:geo02,0.5,0.3,0.2,10,1
geometry:number_band:B1,Taipei:10272,Taipei:10272:102720:0:695c26464545d24d,303,Taipei,121.550733496,25.1227791687,Taipei:geo02,0.1,0.1,0,10,1
geometry:number_band:B1,Taipei:10273,Taipei:10273:102760:0:89d3e234c2542bdb,303區,Taipei,121.54913587,25.1224861384,Taipei:geo02,0.1,0.1,0,10,1
geometry:number_band:B1,Taipei:10277,Taipei:10277:160608:0:328964062436da51,542,Taipei,121.529995384,25.0667610876,Taipei:geo05,0.3,0.1,0.2,10,1
geometry:number_band:B1,Taipei:10278,Taipei:10278:102780:0:e7811cce6796ef0d,669,Taipei,121.528133072,25.0584255548,Taipei:geo04,0,0.2,-0.2,10,1
geometry:number_band:B1,Taipei:10282,Taipei:10282:102820:0:74997e358c4798d4,663,Taipei,121.4871385,25.0344280868,Taipei:geo00,0.4,0.2,0.2,10,1
